Thumb;Name;Purchase After Return;SKU;URL;Brand;Country;Revenue;Lost profit;Sales;Price with WB wallet;Comments Valuation;Comments;Days in website;First Date
https://basket-21.wbbasket.ru/vol3672/part367230/367230347/images/c246x328/1.webp;Проектор для фильмов;73;367230347;https://www.wildberries.ru/catalog/367230347/detail.aspx;;Китай;22586011;3166263,22;3457;6502;4,8;2220;284;22.03.2025
https://basket-27.wbbasket.ru/vol5188/part518818/518818009/images/c246x328/1.webp;Проектор для фильмов на стену домашний;73;518818009;https://www.wildberries.ru/catalog/518818009/detail.aspx;Osenjie;Китай;21170989;57097515,79;3995;71500;4,9;366;78;14.10.2025
https://basket-28.wbbasket.ru/vol5230/part523086/523086998/images/c246x328/1.webp;Проектор для фильмов домашний кинотеатр;73;523086998;https://www.wildberries.ru/catalog/523086998/detail.aspx;;Китай;17724658;2484765,14;2676;5941;4,9;481;111;11.09.2025
https://basket-17.wbbasket.ru/vol2746/part274671/274671561/images/c246x328/1.webp;Проектор для фильмов домашний кинотеатр;73;274671561;https://www.wildberries.ru/catalog/274671561/detail.aspx;YALY;Китай;15507979;258466,32;3594;4740;4,7;6341;421;05.11.2024
https://basket-12.wbbasket.ru/vol1819/part181967/181967824/images/c246x328/1.webp;Проектор для фильмов;73;181967824;https://www.wildberries.ru/catalog/181967824/detail.aspx;iSmart;Китай;12346450;3508991,05;2329;5586;4,8;8343;808;15.10.2023
https://basket-22.wbbasket.ru/vol3894/part389430/389430256/images/c246x328/1.webp;Проектор для фильмов домашний на стену 4K UltraHD;73;389430256;https://www.wildberries.ru/catalog/389430256/detail.aspx;TSVET STORE;;11546051;8293642,27;1663;7170;4,8;1196;260;15.04.2025
https://basket-25.wbbasket.ru/vol4407/part440729/440729368/images/c246x328/1.webp;Проектор для фильмов;73;440729368;https://www.wildberries.ru/catalog/440729368/detail.aspx;;Китай;10082151;1632348,26;1564;6129;4,8;8343;202;12.06.2025
https://basket-30.wbbasket.ru/vol6052/part605279/605279357/images/c246x328/1.webp;Проектор для фильмов домашний на стену 4K UltraHD;73;605279357;https://www.wildberries.ru/catalog/605279357/detail.aspx;BUTTOWSKI SHOP;;9699438;14450183,14;1433;6097;4,8;338;53;08.11.2025
https://basket-27.wbbasket.ru/vol4906/part490613/490613001/images/c246x328/1.webp;Проектор для фильмов;73;490613001;https://www.wildberries.ru/catalog/490613001/detail.aspx;iProjector;Китай;7534335;1941838,92;1181;5846;4,8;1770;141;12.08.2025
https://basket-30.wbbasket.ru/vol6091/part609102/609102085/images/c246x328/1.webp;Проектор для фильмов домашний кинотеатр;73;609102085;https://www.wildberries.ru/catalog/609102085/detail.aspx;;;7481228;13262176,91;1118;6466;4,9;317;43;18.11.2025
https://basket-17.wbbasket.ru/vol2744/part274432/274432478/images/c246x328/1.webp;Проектор для фильмов;73;274432478;https://www.wildberries.ru/catalog/274432478/detail.aspx;iSmart;Китай;7288306;1021725,14;1177;6472;4,8;8343;427;30.10.2024
https://basket-19.wbbasket.ru/vol3184/part318411/318411181/images/c246x328/1.webp;Домашний проектор для фильмов с телефона на стену 4K;73;318411181;https://www.wildberries.ru/catalog/318411181/detail.aspx;;Китай;6460736;2200910,07;1137;6016;4,8;355;336;29.01.2025
https://basket-16.wbbasket.ru/vol2513/part251351/251351416/images/c246x328/1.webp;Проектор для фильмов;73;251351416;https://www.wildberries.ru/catalog/251351416/detail.aspx;iSmart;Китай;6443741;1919412,21;900;8020;4,8;6040;496;22.08.2024
https://basket-33.wbbasket.ru/vol6983/part698374/698374455/images/c246x328/1.webp;Проектор для фильмов домашний на стену 4K UltraHD;73;698374455;https://www.wildberries.ru/catalog/698374455/detail.aspx;fbktoys;Китай;6131429;35426034,22;1258;4682;4,4;113;20;11.12.2025
https://basket-29.wbbasket.ru/vol5592/part559216/559216806/images/c246x328/1.webp;Проектор для фильмов Full HD;73;559216806;https://www.wildberries.ru/catalog/559216806/detail.aspx;kor.;Китай;5704813;3105151,38;275;21450;4,7;51;78;14.10.2025
https://basket-12.wbbasket.ru/vol1890/part189067/189067087/images/c246x328/1.webp;Проектор DLP TEX P09 1 8 Gb 4K 3D Android 9.0;73;189067087;https://www.wildberries.ru/catalog/189067087/detail.aspx;QUINCE;;5539783;236742,86;347;19505;4,8;70;777;15.11.2023
https://basket-15.wbbasket.ru/vol2244/part224422/224422834/images/c246x328/1.webp;Проектор портативный GARLYN Lumen 4 домашний на Full HD;73;224422834;https://www.wildberries.ru/catalog/224422834/detail.aspx;Garlyn;Китай;5450067;0;180;29986;4,7;146;597;13.05.2024
https://basket-33.wbbasket.ru/vol6973/part697333/697333702/images/c246x328/1.webp;Проектор для фильмов домашний 4К для телефона;73;697333702;https://www.wildberries.ru/catalog/697333702/detail.aspx;;;5445697;33635187,35;1067;5501;4,7;77;17;14.12.2025
https://basket-26.wbbasket.ru/vol4602/part460239/460239216/images/c246x328/1.webp;Мини проектор для фильмов;73;460239216;https://www.wildberries.ru/catalog/460239216/detail.aspx;hoco.;Тайвань;5126646;2790452,89;689;7307;4,8;1722;161;23.07.2025
https://basket-13.wbbasket.ru/vol2028/part202828/202828276/images/c246x328/1.webp;Проектор для фильмов домашний кинотеатр;73;202828276;https://www.wildberries.ru/catalog/202828276/detail.aspx;Технологик;Китай;4918042;4456975,56;819;6272;4,7;3458;703;28.01.2024
https://basket-12.wbbasket.ru/vol1820/part182031/182031632/images/c246x328/1.webp;Проектор для фильмов;73;182031632;https://www.wildberries.ru/catalog/182031632/detail.aspx;iSmart;Китай;4801583;475832,55;883;5586;4,8;6040;808;15.10.2023
https://basket-20.wbbasket.ru/vol3484/part348434/348434885/images/c246x328/1.webp;Проектор для фильмов с телефона;73;348434885;https://www.wildberries.ru/catalog/348434885/detail.aspx;LUXSPASE;Китай;4783572;335689,26;1155;4263;4,6;370;293;13.03.2025
https://basket-18.wbbasket.ru/vol2877/part287720/287720482/images/c246x328/1.webp;Проектор домашний для фильмов с телефона Shakachu C12 Pro;73;287720482;https://www.wildberries.ru/catalog/287720482/detail.aspx;Shakachu;Китай;4768315;3092961,08;453;9863;4,7;489;397;29.11.2024
https://basket-20.wbbasket.ru/vol3286/part328674/328674283/images/c246x328/1.webp;Проектор для фильмов;73;328674283;https://www.wildberries.ru/catalog/328674283/detail.aspx;MGN;Китай;4591779;900348,82;1061;5683;4,8;1273;325;09.02.2025
https://basket-14.wbbasket.ru/vol2172/part217252/217252262/images/c246x328/1.webp;Домашний кинотеатр проектор для фильмов Android WiFi Full HD;73;217252262;https://www.wildberries.ru/catalog/217252262/detail.aspx;Прoектор для фильмов;Китай;4489808;0;569;18661;4,7;631;648;23.03.2024
https://basket-31.wbbasket.ru/vol6336/part633650/633650738/images/c246x328/1.webp;Проектор для фильмов домашний кинотеатр;73;633650738;https://www.wildberries.ru/catalog/633650738/detail.aspx;wowhome;Китай;4481507;9906489,16;851;5577;4,7;533;37;24.11.2025
https://basket-27.wbbasket.ru/vol5055/part505597/505597588/images/c246x328/1.webp;Проектор для фильмов X1 Android 11 HD;73;505597588;https://www.wildberries.ru/catalog/505597588/detail.aspx;August;Китай;4462303;4611046,43;1200;3065;4,3;594;124;29.08.2025
https://basket-15.wbbasket.ru/vol2401/part240157/240157192/images/c246x328/1.webp;Проектор для фильмов домашний Full HD;73;240157192;https://www.wildberries.ru/catalog/240157192/detail.aspx;iProjector;Китай;4413742;3065098,61;740;6520;4,8;1769;548;01.07.2024
https://basket-19.wbbasket.ru/vol3061/part306148/306148004/images/c246x328/1.webp;Проектор для фильмов домашний кинотеатр;73;306148004;https://www.wildberries.ru/catalog/306148004/detail.aspx;Banbury;Китай;4269868;1100481,44;1063;4593;4,8;1823;322;12.02.2025
https://basket-10.wbbasket.ru/vol1452/part145280/145280772/images/c246x328/1.webp;Портативный проектор T6R Max;73;145280772;https://www.wildberries.ru/catalog/145280772/detail.aspx;Wanbo;Китай;4147036;862255,01;317;12877;4,8;75;1035;02.03.2023
https://basket-21.wbbasket.ru/vol3658/part365825/365825055/images/c246x328/1.webp;Проектор для фильмов домашний кинотеатр;73;365825055;https://www.wildberries.ru/catalog/365825055/detail.aspx;DANAIDA;Китай;3938726;1521780,5;980;3744;4,6;478;288;18.03.2025
https://basket-27.wbbasket.ru/vol4996/part499634/499634120/images/c246x328/1.webp;Домашний проектор для фильмов с телефона;73;499634120;https://www.wildberries.ru/catalog/499634120/detail.aspx;;Китай;3805661;2146783,13;438;7923;4,8;66;78;14.10.2025
https://basket-19.wbbasket.ru/vol3177/part317744/317744426/images/c246x328/1.webp;Проектор домашний для фильмов с телефона 4K;73;317744426;https://www.wildberries.ru/catalog/317744426/detail.aspx;BEST TIME;Китай;3771913;0;451;7948;4,7;222;318;16.02.2025
https://basket-26.wbbasket.ru/vol4727/part472701/472701217/images/c246x328/1.webp;Домашний проектор с телефона;73;472701217;https://www.wildberries.ru/catalog/472701217/detail.aspx;SMarket;Китай;3743091;30934,64;635;6179;4,9;283;142;11.08.2025
https://basket-23.wbbasket.ru/vol3997/part399760/399760174/images/c246x328/1.webp;Мини проектор для фильмов;73;399760174;https://www.wildberries.ru/catalog/399760174/detail.aspx;hoco.;Тайвань;3722145;686609,27;620;5877;4,8;1722;244;01.05.2025
https://basket-16.wbbasket.ru/vol2513/part251351/251351230/images/c246x328/1.webp;Проектор для фильмов;73;251351230;https://www.wildberries.ru/catalog/251351230/detail.aspx;;Китай;3703326;259882,53;492;7966;4,8;6040;496;22.08.2024
https://basket-19.wbbasket.ru/vol3267/part326755/326755305/images/c246x328/1.webp;Проектор для фильмов А-10 PRO;73;326755305;https://www.wildberries.ru/catalog/326755305/detail.aspx;Waki;Китай;3610096;884105,14;643;5787;4,8;693;327;07.02.2025
https://basket-18.wbbasket.ru/vol2885/part288535/288535002/images/c246x328/1.webp;Проектор для фильмов 4К домашний, для телефона, с экраном;73;288535002;https://www.wildberries.ru/catalog/288535002/detail.aspx;GRASTORY;Китай;3592454;153523,68;367;10320;4,7;142;388;08.12.2024
https://basket-23.wbbasket.ru/vol4029/part402928/402928026/images/c246x328/1.webp;Проектор для фильмов X5 Air, Android 9.0, 2Гб+32Гб;73;402928026;https://www.wildberries.ru/catalog/402928026/detail.aspx;Wanbo;Китай;3586280;391230,55;188;22918;4,8;581;230;15.05.2025
https://basket-27.wbbasket.ru/vol5044/part504488/504488613/images/c246x328/1.webp;Проектор для фильмов;73;504488613;https://www.wildberries.ru/catalog/504488613/detail.aspx;Led store;;3493982;2041937,53;536;6045;4,9;541;126;27.08.2025
https://basket-26.wbbasket.ru/vol4712/part471280/471280940/images/c246x328/1.webp;Проектор для фильмов домашний кинотеатр;73;471280940;https://www.wildberries.ru/catalog/471280940/detail.aspx;RelevanceShop;Китай;3456645;210404,48;507;6428;4,9;178;158;26.07.2025
https://basket-16.wbbasket.ru/vol2513/part251351/251351415/images/c246x328/1.webp;Проектор для фильмов;73;251351415;https://www.wildberries.ru/catalog/251351415/detail.aspx;iSmart;Китай;3423220;882273,2;470;7805;4,8;6040;496;22.08.2024
https://basket-16.wbbasket.ru/vol2544/part254434/254434830/images/c246x328/1.webp;Проектор HY300 Pro Android 13 для фильмов и видео домашний;73;254434830;https://www.wildberries.ru/catalog/254434830/detail.aspx;Smart Nook;;3410768;28188,17;723;4999;4,7;529;479;08.09.2024
https://basket-29.wbbasket.ru/vol5552/part555264/555264599/images/c246x328/1.webp;Проекторы для фильмов;73;555264599;https://www.wildberries.ru/catalog/555264599/detail.aspx;;Китай;3332575;2161670,27;404;6122;4,6;52;73;19.10.2025
https://basket-16.wbbasket.ru/vol2490/part249085/249085840/images/c246x328/1.webp;Проектор для фильмов;73;249085840;https://www.wildberries.ru/catalog/249085840/detail.aspx;;Китай;3316334;361781,89;326;24882;4,9;175;296;10.03.2025
https://basket-16.wbbasket.ru/vol2442/part244235/244235251/images/c246x328/1.webp;Проектор для фильмов;73;244235251;https://www.wildberries.ru/catalog/244235251/detail.aspx;Umiiо;;3183642;253564,41;472;5941;4,9;459;527;22.07.2024
https://basket-17.wbbasket.ru/vol2746/part274645/274645206/images/c246x328/1.webp;Мини проектор для фильмов Android Wi-Fi;73;274645206;https://www.wildberries.ru/catalog/274645206/detail.aspx;OGAY;Китай;3173853;2783224,94;825;4192;4,7;842;425;01.11.2024
https://basket-26.wbbasket.ru/vol4851/part485169/485169724/images/c246x328/1.webp;Проектор для фильмов на стену домашний кинотеатр;73;485169724;https://www.wildberries.ru/catalog/485169724/detail.aspx;HAPFFE;;3124883;15936903,3;215;14014;4,8;8;76;16.10.2025
https://basket-15.wbbasket.ru/vol2224/part222419/222419073/images/c246x328/1.webp;Проектор для фильмов;73;222419073;https://www.wildberries.ru/catalog/222419073/detail.aspx;iSmart;Китай;3107111;1947122,89;269;12549;4,8;6040;631;09.04.2024
https://basket-15.wbbasket.ru/vol2224/part222424/222424307/images/c246x328/1.webp;Проектор для фильмов;73;222424307;https://www.wildberries.ru/catalog/222424307/detail.aspx;iSmart;Китай;3030889;2406882,44;264;12620;4,8;8343;631;09.04.2024
https://basket-30.wbbasket.ru/vol5931/part593108/593108685/images/c246x328/1.webp;Проектор для фильмов;73;593108685;https://www.wildberries.ru/catalog/593108685/detail.aspx;;Китай;3030372;6449253,23;687;4385;4,8;381;58;03.11.2025
https://basket-27.wbbasket.ru/vol4944/part494493/494493539/images/c246x328/1.webp;Мини проектор для фильмов домашний кинотеатр;73;494493539;https://www.wildberries.ru/catalog/494493539/detail.aspx;QASI;Китай;3027291;129371,41;846;4177;4,5;120;134;19.08.2025
https://basket-23.wbbasket.ru/vol4130/part413049/413049663/images/c246x328/1.webp;Проектор для фильмов с телефона c12 ultra с Android;73;413049663;https://www.wildberries.ru/catalog/413049663/detail.aspx;Daofan;Китай;3024193;3564227,46;186;19519;4,9;173;236;09.05.2025
https://basket-20.wbbasket.ru/vol3347/part334795/334795400/images/c246x328/1.webp;Проектор для фильмов;73;334795400;https://www.wildberries.ru/catalog/334795400/detail.aspx;iSmart;Китай;2976175;4143302,45;356;9175;4,8;8343;314;20.02.2025
https://basket-16.wbbasket.ru/vol2596/part259685/259685715/images/c246x328/1.webp;Проектор для фильмов домашний кинотеатр;73;259685715;https://www.wildberries.ru/catalog/259685715/detail.aspx;Teeska;Китай;2919841;715063,1;929;3405;4,5;984;460;27.09.2024
https://basket-17.wbbasket.ru/vol2837/part283732/283732180/images/c246x328/1.webp;Проектор для фильмов Wanbo X5 Air, Android 9.0, 2Гб+32Гб;73;283732180;https://www.wildberries.ru/catalog/283732180/detail.aspx;Wanbo;Китай;2901768;0;148;22918;4,7;237;408;18.11.2024
https://basket-20.wbbasket.ru/vol3485/part348548/348548354/images/c246x328/1.webp;Домашний проектор для телефона и фильмов на стену 4K;73;348548354;https://www.wildberries.ru/catalog/348548354/detail.aspx;;Китай;2890375;1630467,95;444;5772;4,6;243;296;10.03.2025
https://basket-21.wbbasket.ru/vol3563/part356387/356387522/images/c246x328/1.webp;Домашний кинотеатр проектор для фильмов 4K UltraHD;73;356387522;https://www.wildberries.ru/catalog/356387522/detail.aspx;TommiliKZ;Китай;2889568;97951,46;776;3707;4,5;460;295;11.03.2025
https://basket-26.wbbasket.ru/vol4859/part485981/485981190/images/c246x328/1.webp;Подарок проектор для фильмов с телефона на стену;73;485981190;https://www.wildberries.ru/catalog/485981190/detail.aspx;Alruma;;2859566;1244752,26;845;3961;4,5;255;143;10.08.2025
https://basket-18.wbbasket.ru/vol2838/part283834/283834908/images/c246x328/1.webp;Проектор для фильмов портативный кинопроектор X5 Air;73;283834908;https://www.wildberries.ru/catalog/283834908/detail.aspx;Wanbo;Китай;2780210;70089,33;145;22918;4,6;270;408;18.11.2024
https://basket-29.wbbasket.ru/vol5690/part569002/569002913/images/c246x328/1.webp;Проектор для фильмов Домашний кинотеатр Android WiFi Full HD;73;569002913;https://www.wildberries.ru/catalog/569002913/detail.aspx;InTreid;Китай;2778005;2357095,15;278;11765;4,8;670;73;19.10.2025
https://basket-24.wbbasket.ru/vol4178/part417855/417855574/images/c246x328/1.webp;Проектор для фильмов с телефона на стену;73;417855574;https://www.wildberries.ru/catalog/417855574/detail.aspx;;Китай;2759109;0;401;6958;4,8;215;211;03.06.2025
https://basket-24.wbbasket.ru/vol4320/part432020/432020105/images/c246x328/1.webp;Проектор для фильмов с телефона на стену;73;432020105;https://www.wildberries.ru/catalog/432020105/detail.aspx;itinga;;2721891;2161501,68;682;4604;4,8;717;211;03.06.2025
https://basket-29.wbbasket.ru/vol5740/part574090/574090873/images/c246x328/1.webp;Проектор для фильмов;73;574090873;https://www.wildberries.ru/catalog/574090873/detail.aspx;DOMERA;Китай;2681820;2129680,59;408;6201;4,9;152;70;22.10.2025
https://basket-28.wbbasket.ru/vol5318/part531899/531899560/images/c246x328/1.webp;Проектор для фильмов;73;531899560;https://www.wildberries.ru/catalog/531899560/detail.aspx;TK technology;Китай;2631968;2547065,81;205;10014;4,5;51;102;20.09.2025
https://basket-05.wbbasket.ru/vol982/part98284/98284256/images/c246x328/1.webp;Домашний проектор для фильмов;73;98284256;https://www.wildberries.ru/catalog/98284256/detail.aspx;YALY;Китай;2623945;2457345,32;501;5438;4,7;6341;1210;08.09.2022
https://basket-10.wbbasket.ru/vol1558/part155845/155845451/images/c246x328/1.webp;Проектор для фильмов и видео AuKing LuckyRoad Full HD;73;155845451;https://www.wildberries.ru/catalog/155845451/detail.aspx;TriviaSeller;Китай;2519896;973596,18;445;5006;4,7;1565;995;11.04.2023
https://basket-22.wbbasket.ru/vol3862/part386289/386289374/images/c246x328/1.webp;Проектор для фильмов домашний кинотеатр;73;386289374;https://www.wildberries.ru/catalog/386289374/detail.aspx;Lieblich Hause (Haz);Китай;2463537;803327,28;605;4539;4,8;267;264;11.04.2025
https://basket-33.wbbasket.ru/vol6813/part681310/681310232/images/c246x328/1.webp;Проектор для фильмов Домашний кинотеатр Android WiFi Full HD;73;681310232;https://www.wildberries.ru/catalog/681310232/detail.aspx;wowhome;Китай;2433179;9440734,52;486;5186;4,7;533;25;06.12.2025
https://basket-27.wbbasket.ru/vol5047/part504773/504773901/images/c246x328/1.webp;Проектор для фильмов домашний кинотеатр;73;504773901;https://www.wildberries.ru/catalog/504773901/detail.aspx;VentoHome;Китай;2430796;864283,02;346;6496;4,8;251;119;03.09.2025
https://basket-25.wbbasket.ru/vol4557/part455723/455723607/images/c246x328/1.webp;Проектор для фильмов с телефона;73;455723607;https://www.wildberries.ru/catalog/455723607/detail.aspx;;Китай;2419889;1797631,83;408;6150;4,7;171;176;08.07.2025
https://basket-32.wbbasket.ru/vol6575/part657585/657585989/images/c246x328/1.webp;Проектор для фильмов домашний кинотеатр 4к;73;657585989;https://www.wildberries.ru/catalog/657585989/detail.aspx;TSVET STORE;;2358763;8299351,3;262;7918;4,8;1196;29;02.12.2025
https://basket-30.wbbasket.ru/vol6050/part605048/605048081/images/c246x328/1.webp;Проектор для фильмов;73;605048081;https://www.wildberries.ru/catalog/605048081/detail.aspx;;Китай;2312656;8539037,54;333;6698;4,8;2220;53;08.11.2025
https://basket-29.wbbasket.ru/vol5526/part552691/552691957/images/c246x328/1.webp;Проектор для фильмов Домашний кинотеатр Android WiFi Full HD;73;552691957;https://www.wildberries.ru/catalog/552691957/detail.aspx;InTreid;Китай;2307859;1446258,31;231;11765;4,8;670;85;07.10.2025
https://basket-16.wbbasket.ru/vol2599/part259998/259998366/images/c246x328/1.webp;Проектор домашний для фильмов и работы с телефона;73;259998366;https://www.wildberries.ru/catalog/259998366/detail.aspx;NP tech;Китай;2289351;18920,26;220;9952;4,8;184;468;19.09.2024
https://basket-14.wbbasket.ru/vol2142/part214208/214208909/images/c246x328/1.webp;Проектор для фильмов;73;214208909;https://www.wildberries.ru/catalog/214208909/detail.aspx;iSmart;Китай;2274621;419590,28;382;6268;4,8;8343;653;18.03.2024
https://basket-19.wbbasket.ru/vol3116/part311688/311688397/images/c246x328/1.webp;Домашний проектор для фильмов и мультиков HDMI FULL HD;73;311688397;https://www.wildberries.ru/catalog/311688397/detail.aspx;Технологик;Китай;2259007;3144892,1;307;7648;4,7;3458;349;16.01.2025
https://basket-30.wbbasket.ru/vol5859/part585904/585904966/images/c246x328/1.webp;Проектор для фильмов;73;585904966;https://www.wildberries.ru/catalog/585904966/detail.aspx;Led store;Китай;2182492;3734486,31;303;7454;4,9;541;51;10.11.2025
https://basket-18.wbbasket.ru/vol2914/part291480/291480904/images/c246x328/1.webp;Проектор для фильмов;73;291480904;https://www.wildberries.ru/catalog/291480904/detail.aspx;Waki;;2113431;1150348,52;251;8150;4,8;693;398;28.11.2024
https://basket-25.wbbasket.ru/vol4451/part445103/445103233/images/c246x328/1.webp;Проектор для фильмов с телефона 4K автофокус;73;445103233;https://www.wildberries.ru/catalog/445103233/detail.aspx;BEST TIME;Китай;2068831;17097,78;246;7948;4,8;43;136;17.08.2025
https://basket-23.wbbasket.ru/vol3996/part399662/399662948/images/c246x328/1.webp;Проектор для фильмов с телефона 4K автофокус;73;399662948;https://www.wildberries.ru/catalog/399662948/detail.aspx;BEST TIME;Китай;2061725;0;275;7551;4,8;66;208;06.06.2025
https://basket-28.wbbasket.ru/vol5228/part522821/522821482/images/c246x328/1.webp;Проектор для фильмов;73;522821482;https://www.wildberries.ru/catalog/522821482/detail.aspx;QASI;Китай;2018319;180207,05;386;4840;4,8;59;112;10.09.2025
https://basket-31.wbbasket.ru/vol6294/part629416/629416768/images/c246x328/1.webp;Проектор для фильмов 4K;73;629416768;https://www.wildberries.ru/catalog/629416768/detail.aspx;;Китай;1957189;5065665,65;131;14013;5;21;42;19.11.2025
https://basket-22.wbbasket.ru/vol3786/part378697/378697559/images/c246x328/1.webp;Мини проектор домашний для фильмов Android Wi-Fi;73;378697559;https://www.wildberries.ru/catalog/378697559/detail.aspx;Way Uphill;Китай;1951238;0;408;5460;4,8;231;240;05.05.2025
https://basket-29.wbbasket.ru/vol5615/part561569/561569033/images/c246x328/1.webp;Проектор ночник звездное небо;73;561569033;https://www.wildberries.ru/catalog/561569033/detail.aspx;Neolife;Китай;1916322;2258522,36;1307;1648;4,9;184;61;31.10.2025
https://basket-25.wbbasket.ru/vol4397/part439712/439712011/images/c246x328/1.webp;Проектор для фильмов;73;439712011;https://www.wildberries.ru/catalog/439712011/detail.aspx;Nerra;Китай;1906933;1970497,43;305;5988;4,8;121;198;16.06.2025
https://basket-31.wbbasket.ru/vol6156/part615671/615671248/images/c246x328/1.webp;Проектор для фильмов;73;615671248;https://www.wildberries.ru/catalog/615671248/detail.aspx;iProjector;Китай;1901977;7379670,76;276;6626;4,8;1770;42;19.11.2025
https://basket-16.wbbasket.ru/vol2513/part251351/251351092/images/c246x328/1.webp;Проектор для фильмов;73;251351092;https://www.wildberries.ru/catalog/251351092/detail.aspx;;Китай;1888120;225188,62;254;7805;4,8;6040;496;22.08.2024
https://basket-17.wbbasket.ru/vol2795/part279525/279525289/images/c246x328/1.webp;Портативный проектор X5 Air, 2+32G,1080P, 1100ANSI;73;279525289;https://www.wildberries.ru/catalog/279525289/detail.aspx;Wanbo;Китай;1883647;561086,34;100;18460;4,7;23;419;07.11.2024
https://basket-26.wbbasket.ru/vol4574/part457471/457471719/images/c246x328/1.webp;Android Проектор для фильмов;73;457471719;https://www.wildberries.ru/catalog/457471719/detail.aspx;Legend Store.;Китай;1883096;953172,05;322;5318;4,5;166;179;05.07.2025
https://basket-30.wbbasket.ru/vol5888/part588852/588852971/images/c246x328/1.webp;Проектор для фильмов домашний кинотеатр;73;588852971;https://www.wildberries.ru/catalog/588852971/detail.aspx;AOLA;;1861955;2773932,96;315;5966;4,8;75;48;13.11.2025
https://basket-23.wbbasket.ru/vol4121/part412183/412183458/images/c246x328/1.webp;Проектор для фильмов Домашний кинотеатр Android WiFi Full HD;73;412183458;https://www.wildberries.ru/catalog/412183458/detail.aspx;MobiOne;Китай;1839776;129107,09;201;8828;4,7;1089;234;11.05.2025
https://basket-17.wbbasket.ru/vol2683/part268398/268398509/images/c246x328/1.webp;Домашний проектор для фильмов;73;268398509;https://www.wildberries.ru/catalog/268398509/detail.aspx;iProjector;Китай;1834942;1274265,28;338;6166;4,8;1769;443;14.10.2024
https://basket-29.wbbasket.ru/vol5600/part560050/560050177/images/c246x328/1.webp;Проектор для фильмов на стену домашний кинотеатр;73;560050177;https://www.wildberries.ru/catalog/560050177/detail.aspx;ZEON;;1806199;4871263,97;310;5768;4,9;494;81;11.10.2025
https://basket-30.wbbasket.ru/vol5848/part584888/584888213/images/c246x328/1.webp;Проектор для фильмов домашний кинотеатр;73;584888213;https://www.wildberries.ru/catalog/584888213/detail.aspx;;Китай;1804625;1746411,29;251;6302;4,7;49;64;28.10.2025
https://basket-30.wbbasket.ru/vol5888/part588839/588839776/images/c246x328/1.webp;Домашний проектор для фильмов;73;588839776;https://www.wildberries.ru/catalog/588839776/detail.aspx;;;1778331;4085355;326;4249;4,5;30;44;17.11.2025
https://basket-22.wbbasket.ru/vol3777/part377732/377732762/images/c246x328/1.webp;Проектор для фильмов и видео Full HD c WiFi и Bluetooth;73;377732762;https://www.wildberries.ru/catalog/377732762/detail.aspx;TriviaSeller;Китай;1696126;655321,41;310;5006;4,7;329;274;01.04.2025
https://basket-28.wbbasket.ru/vol5413/part541389/541389475/images/c246x328/1.webp;Проектор для фильмов;73;541389475;https://www.wildberries.ru/catalog/541389475/detail.aspx;TSVET STORE;;1668170;3985072,78;397;3654;4,8;1196;94;28.09.2025
https://basket-30.wbbasket.ru/vol5943/part594301/594301719/images/c246x328/1.webp;Домашний проектор для фильмов;73;594301719;https://www.wildberries.ru/catalog/594301719/detail.aspx;КупиОбрадуй;;1662606;2093652;266;5941;4,6;39;59;02.11.2025
https://basket-28.wbbasket.ru/vol5346/part534657/534657684/images/c246x328/1.webp;Мини проектор для фильмов;73;534657684;https://www.wildberries.ru/catalog/534657684/detail.aspx;hoco.;Китай;1657899;1502470,97;221;7440;4,8;1722;94;28.09.2025
https://basket-27.wbbasket.ru/vol4944/part494478/494478599/images/c246x328/1.webp;Проектор для фильмов домашний кинотеатр;73;494478599;https://www.wildberries.ru/catalog/494478599/detail.aspx;QASI;Китай;1607995;83172,16;443;4609;4,5;109;134;19.08.2025
https://basket-13.wbbasket.ru/vol1968/part196865/196865203/images/c246x328/1.webp;Проектор для фильмов с телефона портативный HY300 Pro;73;196865203;https://www.wildberries.ru/catalog/196865203/detail.aspx;Inside Market;Китай;1597567;1109421,53;418;5683;4,7;452;740;22.12.2023
https://basket-32.wbbasket.ru/vol6687/part668778/668778603/images/c246x328/1.webp;Проектор для фильмов;73;668778603;https://www.wildberries.ru/catalog/668778603/detail.aspx;;Китай;1590431;6494259,92;80;19564;4,8;2220;34;27.11.2025
https://basket-12.wbbasket.ru/vol1779/part177977/177977501/images/c246x328/1.webp;Проектор для фильмов P70X, домашний кинотеатр с телефона;73;177977501;https://www.wildberries.ru/catalog/177977501/detail.aspx;BYINTEK;Китай;1581095;53596,44;70;22586;4,8;518;832;21.09.2023
https://basket-30.wbbasket.ru/vol6011/part601101/601101767/images/c246x328/1.webp;Мини проектор для фильмов;73;601101767;https://www.wildberries.ru/catalog/601101767/detail.aspx;hoco.;Китай;1562012;5009210,9;214;7289;4,8;1722;50;11.11.2025
https://basket-21.wbbasket.ru/vol3667/part366754/366754065/images/c246x328/1.webp;Мини проектор для телефона и дома для фильмов;73;366754065;https://www.wildberries.ru/catalog/366754065/detail.aspx;Profit;Китай;1552975;94528,91;412;4177;4,8;579;286;20.03.2025
https://basket-27.wbbasket.ru/vol4923/part492394/492394184/images/c246x328/1.webp;Проектор для фильмов домашний кинотеатр;73;492394184;https://www.wildberries.ru/catalog/492394184/detail.aspx;DANAIDA;Китай;1537524;930606,63;330;3961;4,7;97;142;11.08.2025
